pair_id,design_id,operational_id,Hnode,Hlink,hashrate_concentration,validator_count,number_of_attackers,block_creation_interval,max_block_size,inbound_connections,outbound_connections
10611,107,11,0.4225,0.26,0.2525,340,12,1117,2.519176721,32,4
10612,107,12,0.245,0.1625,0.3675,627,60,1117,2.519176721,32,4
10613,107,13,0.295,0.215,0.11,224,55,1117,2.519176721,32,4
10614,107,14,0.2275,0.095,0.6075,512,20,1117,2.519176721,32,4
10615,107,15,0.57,0.1725,0.215,997,41,1117,2.519176721,32,4
10616,107,16,0.5,0.3875,0.0875,937,159,1117,2.519176721,32,4
10617,107,17,0.2175,0.275,0.735,697,50,1117,2.519176721,32,4
10618,107,18,0.4825,0.1125,0.75,762,21,1117,2.519176721,32,4
10619,107,19,0.36,0.07,0.5475,673,132,1117,2.519176721,32,4
10620,107,20,0.2675,0.055,0.2075,488,84,1117,2.519176721,32,4
10621,107,21,0.2,0.2425,0.32,181,20,1117,2.519176721,32,4
10622,107,22,0.15,0.2225,0.7425,858,112,1117,2.519176721,32,4
10623,107,23,0.405,0.3025,0.7125,505,32,1117,2.519176721,32,4
10624,107,24,0.355,0.3125,0.6,833,207,1117,2.519176721,32,4
10625,107,25,0.52,0.15,0.6825,896,84,1117,2.519176721,32,4
10626,107,26,0.3325,0.365,0.72,314,3,1117,2.519176721,32,4
10627,107,27,0.3275,0.24,0.1925,871,160,1117,2.519176721,32,4
10628,107,28,0.455,0.2075,0.3825,461,96,1117,2.519176721,32,4
10629,107,29,0.0675,0.115,0.3425,579,9,1117,2.519176721,32,4
10630,107,30,0.4,0.0625,0.45,842,104,1117,2.519176721,32,4
10631,107,31,0.4725,0.2325,0.095,470,6,1117,2.519176721,32,4
10632,107,32,0.3,0.12,0.6975,285,41,1117,2.519176721,32,4
10633,107,33,0.0625,0.25,0.4575,313,16,1117,2.519176721,32,4
10634,107,34,0.5375,0.2275,0.48,249,54,1117,2.519176721,32,4
10635,107,35,0.1575,0.39,0.51,237,20,1117,2.519176721,32,4
10636,107,36,0.1,0.295,0.66,919,190,1117,2.519176721,32,4
10637,107,37,0.24,0.1325,0.705,758,141,1117,2.519176721,32,4
10638,107,38,0.5275,0.1825,0.1175,302,27,1117,2.519176721,32,4
10639,107,39,0.3825,0.3,0.765,56,9,1117,2.519176721,32,4
10640,107,40,0.505,0.1025,0.6225,51,12,1117,2.519176721,32,4
10641,107,41,0.2625,0.2525,0.5625,437,53,1117,2.519176721,32,4
10642,107,42,0.1125,0.1975,0.08,883,26,1117,2.519176721,32,4
10643,107,43,0.56,0.2675,0.275,637,151,1117,2.519176721,32,4
10644,107,44,0.415,0.085,0.0575,263,39,1117,2.519176721,32,4
10645,107,45,0.25,0.33,0.2675,959,15,1117,2.519176721,32,4
10646,107,46,0.4275,0.125,0.5775,156,13,1117,2.519176721,32,4
10647,107,47,0.255,0.3525,0.36,267,60,1117,2.519176721,32,4
10648,107,48,0.4325,0.38,0.7725,972,111,1117,2.519176721,32,4
10649,107,49,0.145,0.0875,0.125,110,7,1117,2.519176721,32,4
10650,107,50,0.1225,0.3175,0.1625,605,45,1117,2.519176721,32,4
10651,107,51,0.2125,0.3225,0.3525,590,106,1117,2.519176721,32,4
10652,107,52,0.14,0.2,0.675,387,39,1117,2.519176721,32,4
10653,107,53,0.095,0.105,0.54,425,49,1117,2.519176721,32,4
10654,107,54,0.4925,0.245,0.795,614,117,1117,2.519176721,32,4
10655,107,55,0.0725,0.305,0.1025,740,103,1117,2.519176721,32,4
10656,107,56,0.305,0.2625,0.1475,913,98,1117,2.519176721,32,4
10657,107,57,0.085,0.235,0.7875,537,30,1117,2.519176721,32,4
10658,107,58,0.4425,0.0975,0.155,816,180,1117,2.519176721,32,4
10659,107,59,0.195,0.1925,0.05,550,135,1117,2.519176721,32,4
10660,107,60,0.2725,0.0775,0.645,928,62,1117,2.519176721,32,4
10661,107,61,0.31,0.4,0.5925,409,63,1117,2.519176721,32,4
10662,107,62,0.5775,0.08,0.7575,284,49,1117,2.519176721,32,4
10663,107,63,0.3225,0.395,0.4125,730,155,1117,2.519176721,32,4
10664,107,64,0.5475,0.19,0.6525,450,22,1117,2.519176721,32,4
10665,107,65,0.515,0.32,0.5325,169,5,1117,2.519176721,32,4
10666,107,66,0.565,0.3375,0.57,687,160,1117,2.519176721,32,4
10667,107,67,0.4875,0.1675,0.2975,715,104,1117,2.519176721,32,4
10668,107,68,0.41,0.145,0.465,523,58,1117,2.519176721,32,4
10669,107,69,0.3675,0.1375,0.335,103,22,1117,2.519176721,32,4
10670,107,70,0.5975,0.36,0.6675,558,55,1117,2.519176721,32,4
10671,107,71,0.3175,0.21,0.69,90,0,1117,2.519176721,32,4
10672,107,72,0.1175,0.06,0.585,197,4,1117,2.519176721,32,4
10673,107,73,0.3375,0.0675,0.245,369,75,1117,2.519176721,32,4
10674,107,74,0.185,0.3975,0.29,328,39,1117,2.519176721,32,4
10675,107,75,0.2325,0.3625,0.39,769,42,1117,2.519176721,32,4
10676,107,76,0.09,0.345,0.3975,64,10,1117,2.519176721,32,4
10677,107,77,0.555,0.0525,0.4425,567,39,1117,2.519176721,32,4
10678,107,78,0.0575,0.3475,0.63,643,97,1117,2.519176721,32,4
10679,107,79,0.1625,0.0725,0.26,726,67,1117,2.519176721,32,4
10680,107,80,0.3875,0.185,0.615,798,141,1117,2.519176721,32,4
10681,107,81,0.08,0.14,0.4275,888,179,1117,2.519176721,32,4
10682,107,82,0.5425,0.3825,0.2825,137,8,1117,2.519176721,32,4
10683,107,83,0.1075,0.3725,0.2,443,102,1117,2.519176721,32,4
10684,107,84,0.2825,0.175,0.5175,985,138,1117,2.519176721,32,4
10685,107,85,0.2775,0.2925,0.14,215,8,1117,2.519176721,32,4
10686,107,86,0.13,0.27,0.7275,124,29,1117,2.519176721,32,4
10687,107,87,0.29,0.13,0.065,653,51,1117,2.519176721,32,4
10688,107,88,0.4375,0.37,0.3275,791,35,1117,2.519176721,32,4
10689,107,89,0.345,0.165,0.42,93,4,1117,2.519176721,32,4
10690,107,90,0.46,0.2575,0.4875,852,64,1117,2.519176721,32,4
10691,107,91,0.135,0.09,0.305,969,232,1117,2.519176721,32,4
10692,107,92,0.205,0.155,0.78,348,78,1117,2.519176721,32,4
10693,107,93,0.3725,0.2775,0.4725,600,15,1117,2.519176721,32,4
10694,107,94,0.1675,0.205,0.495,669,145,1117,2.519176721,32,4
10695,107,95,0.5325,0.2875,0.23,780,98,1117,2.519176721,32,4
10696,107,96,0.5825,0.225,0.405,950,148,1117,2.519176721,32,4
10697,107,97,0.0525,0.1475,0.2225,231,42,1117,2.519176721,32,4
10698,107,98,0.395,0.3775,0.1325,527,101,1117,2.519176721,32,4
10699,107,99,0.4775,0.335,0.185,160,30,1117,2.519176721,32,4
10700,107,100,0.5875,0.2825,0.17,72,7,1117,2.519176721,32,4
10701,108,1,0.33,0.0625,0.6425,421,67,92,6.766417344,103,2
10702,108,2,0.24,0.0725,0.755,514,123,92,6.766417344,103,2
10703,108,3,0.595,0.285,0.4325,166,24,92,6.766417344,103,2
10704,108,4,0.55,0.1075,0.325,732,77,92,6.766417344,103,2
10705,108,5,0.4575,0.3025,0.635,413,8,92,6.766417344,103,2
10706,108,6,0.2075,0.105,0.3025,377,43,92,6.766417344,103,2
10707,108,7,0.065,0.39,0.6575,638,89,92,6.766417344,103,2
10708,108,8,0.335,0.315,0.0625,895,132,92,6.766417344,103,2
10709,108,9,0.1575,0.3575,0.115,713,23,92,6.766417344,103,2
10710,108,10,0.1925,0.2725,0.355,976,104,92,6.766417344,103,2
10711,108,11,0.38,0.0525,0.6275,168,17,92,6.766417344,103,2
10712,108,12,0.5825,0.075,0.3325,236,50,92,6.766417344,103,2
10713,108,13,0.29,0.1775,0.2725,248,13,92,6.766417344,103,2
10714,108,14,0.1475,0.225,0.725,696,75,92,6.766417344,103,2
10715,108,15,0.5725,0.255,0.07,693,121,92,6.766417344,103,2
10716,108,16,0.0975,0.2,0.1825,593,77,92,6.766417344,103,2
10717,108,17,0.4125,0.2525,0.65,987,117,92,6.766417344,103,2
10718,108,18,0.49,0.365,0.695,294,19,92,6.766417344,103,2
10719,108,19,0.535,0.0875,0.5,966,214,92,6.766417344,103,2
10720,108,20,0.44,0.09,0.1525,291,2,92,6.766417344,103,2
10721,108,21,0.4075,0.1175,0.235,669,53,92,6.766417344,103,2
10722,108,22,0.1025,0.055,0.425,323,32,92,6.766417344,103,2
10723,108,23,0.13,0.3925,0.3775,493,88,92,6.766417344,103,2
10724,108,24,0.375,0.2075,0.4475,854,79,92,6.766417344,103,2
10725,108,25,0.06,0.1725,0.1375,964,198,92,6.766417344,103,2
10726,108,26,0.5125,0.2025,0.68,602,111,92,6.766417344,103,2
10727,108,27,0.3175,0.1325,0.7325,762,17,92,6.766417344,103,2
10728,108,28,0.4175,0.4,0.47,336,66,92,6.766417344,103,2
10729,108,29,0.28,0.065,0.28,884,164,92,6.766417344,103,2
10730,108,30,0.395,0.2975,0.7775,768,145,92,6.766417344,103,2
10731,108,31,0.5225,0.3475,0.1225,259,31,92,6.766417344,103,2
10732,108,32,0.555,0.3325,0.145,826,80,92,6.766417344,103,2
10733,108,33,0.54,0.2125,0.5225,954,13,92,6.766417344,103,2
10734,108,34,0.235,0.095,0.175,924,62,92,6.766417344,103,2
10735,108,35,0.27,0.19,0.0925,820,5,92,6.766417344,103,2
10736,108,36,0.3575,0.2675,0.4,548,128,92,6.766417344,103,2
10737,108,37,0.4025,0.2625,0.25,454,23,92,6.766417344,103,2
10738,108,38,0.22,0.0575,0.1675,657,100,92,6.766417344,103,2
10739,108,39,0.495,0.185,0.34,431,70,92,6.766417344,103,2
10740,108,40,0.3675,0.3825,0.3475,624,28,92,6.766417344,103,2
10741,108,41,0.2625,0.21,0.31,464,115,92,6.766417344,103,2
10742,108,42,0.175,0.1225,0.575,610,119,92,6.766417344,103,2
10743,108,43,0.385,0.16,0.6725,143,29,92,6.766417344,103,2
10744,108,44,0.0925,0.13,0.5675,933,38,92,6.766417344,103,2
10745,108,45,0.435,0.2875,0.205,867,187,92,6.766417344,103,2
10746,108,46,0.165,0.25,0.22,361,76,92,6.766417344,103,2
10747,108,47,0.43,0.125,0.455,123,18,92,6.766417344,103,2
10748,108,48,0.08,0.245,0.295,436,2,92,6.766417344,103,2
10749,108,49,0.5675,0.1925,0.77,354,47,92,6.766417344,103,2
10750,108,50,0.45,0.1575,0.1975,619,69,92,6.766417344,103,2
10751,108,51,0.34,0.1525,0.1075,408,29,92,6.766417344,103,2
10752,108,52,0.325,0.38,0.56,810,101,92,6.766417344,103,2
10753,108,53,0.4675,0.3725,0.2875,999,161,92,6.766417344,103,2
10754,108,54,0.2575,0.29,0.7625,945,88,92,6.766417344,103,2
10755,108,55,0.5075,0.135,0.1,576,130,92,6.766417344,103,2
10756,108,56,0.4625,0.1125,0.605,715,172,92,6.766417344,103,2
10757,108,57,0.1975,0.2175,0.3175,725,102,92,6.766417344,103,2
10758,108,58,0.2025,0.2325,0.4075,665,18,92,6.766417344,103,2
10759,108,59,0.07,0.26,0.7925,242,41,92,6.766417344,103,2
10760,108,60,0.4725,0.2775,0.4925,682,33,92,6.766417344,103,2
10761,108,61,0.4225,0.195,0.37,749,94,92,6.766417344,103,2
10762,108,62,0.23,0.35,0.5975,107,12,92,6.766417344,103,2
10763,108,63,0.17,0.3275,0.7025,878,15,92,6.766417344,103,2
10764,108,64,0.59,0.3975,0.545,907,62,92,6.766417344,103,2
10765,108,65,0.6,0.175,0.485,474,35,92,6.766417344,103,2
10766,108,66,0.2975,0.14,0.5375,503,64,92,6.766417344,103,2
10767,108,67,0.285,0.31,0.4625,555,31,92,6.766417344,103,2
10768,108,68,0.3125,0.32,0.13,517,42,92,6.766417344,103,2
10769,108,69,0.1525,0.1,0.665,562,35,92,6.766417344,103,2
10770,108,70,0.545,0.3875,0.19,118,3,92,6.766417344,103,2
10771,108,71,0.5625,0.3225,0.59,271,64,92,6.766417344,103,2
10772,108,72,0.5,0.33,0.71,542,109,92,6.766417344,103,2
10773,108,73,0.075,0.1825,0.6875,835,187,92,6.766417344,103,2
10774,108,74,0.275,0.2375,0.515,208,46,92,6.766417344,103,2
10775,108,75,0.3525,0.235,0.5825,583,6,92,6.766417344,103,2
10776,108,76,0.5175,0.0825,0.8,482,18,92,6.766417344,103,2
10777,108,77,0.2125,0.15,0.5525,344,14,92,6.766417344,103,2
10778,108,78,0.12,0.2275,0.16,136,18,92,6.766417344,103,2
10779,108,79,0.18,0.34,0.44,788,195,92,6.766417344,103,2
10780,108,80,0.39,0.355,0.2125,448,76,92,6.766417344,103,2
10781,108,81,0.48,0.22,0.3625,365,89,92,6.766417344,103,2
10782,108,82,0.3025,0.28,0.055,319,27,92,6.766417344,103,2
10783,108,83,0.5275,0.27,0.62,648,101,92,6.766417344,103,2
10784,108,84,0.135,0.0975,0.415,201,7,92,6.766417344,103,2
10785,108,85,0.1425,0.1425,0.0775,309,59,92,6.766417344,103,2
10786,108,86,0.185,0.1675,0.74,190,29,92,6.766417344,103,2
10787,108,87,0.225,0.3125,0.2425,149,34,92,6.766417344,103,2
10788,108,88,0.3625,0.115,0.085,180,33,92,6.766417344,103,2
10789,108,89,0.345,0.165,0.785,917,162,92,6.766417344,103,2
10790,108,90,0.2525,0.37,0.5075,382,79,92,6.766417344,103,2
10791,108,91,0.0875,0.3625,0.7475,391,30,92,6.766417344,103,2
10792,108,92,0.5775,0.1475,0.265,841,25,92,6.766417344,103,2
10793,108,93,0.0525,0.305,0.2575,530,31,92,6.766417344,103,2
10794,108,94,0.125,0.375,0.2275,779,179,92,6.766417344,103,2
10795,108,95,0.2475,0.3375,0.385,215,0,92,6.766417344,103,2
10796,108,96,0.3075,0.345,0.6125,743,148,92,6.766417344,103,2
10797,108,97,0.485,0.07,0.3925,800,69,92,6.766417344,103,2
10798,108,98,0.445,0.2425,0.7175,225,10,92,6.766417344,103,2
10799,108,99,0.115,0.08,0.4775,860,145,92,6.766417344,103,2
10800,108,100,0.1075,0.295,0.53,282,25,92,6.766417344,103,2
10801,109,1,0.1,0.1775,0.2125,467,16,421,5.086340577,68,2
10802,109,2,0.2725,0.095,0.1375,235,9,421,5.086340577,68,2
10803,109,3,0.2375,0.3175,0.6325,471,69,421,5.086340577,68,2
10804,109,4,0.3875,0.2775,0.175,458,53,421,5.086340577,68,2
10805,109,5,0.515,0.3625,0.12,581,126,421,5.086340577,68,2
10806,109,6,0.46,0.1725,0.19,959,60,421,5.086340577,68,2
10807,109,7,0.41,0.18,0.7225,599,85,421,5.086340577,68,2
10808,109,8,0.265,0.0625,0.655,526,120,421,5.086340577,68,2
10809,109,9,0.105,0.3725,0.37,946,40,421,5.086340577,68,2
10810,109,10,0.1675,0.155,0.79,613,26,421,5.086340577,68,2
10811,109,11,0.4975,0.075,0.2275,409,87,421,5.086340577,68,2
10812,109,12,0.2825,0.37,0.7975,692,118,421,5.086340577,68,2
10813,109,13,0.3275,0.3025,0.415,549,115,421,5.086340577,68,2
10814,109,14,0.1325,0.265,0.1825,249,45,421,5.086340577,68,2
10815,109,15,0.4375,0.3275,0.4675,841,81,421,5.086340577,68,2
10816,109,16,0.1725,0.29,0.2425,668,107,421,5.086340577,68,2
10817,109,17,0.4,0.1575,0.355,271,47,421,5.086340577,68,2
10818,109,18,0.2875,0.3325,0.25,322,48,421,5.086340577,68,2
10819,109,19,0.525,0.345,0.3325,124,9,421,5.086340577,68,2
10820,109,20,0.505,0.2725,0.3775,757,108,421,5.086340577,68,2
10821,109,21,0.195,0.3675,0.46,344,67,421,5.086340577,68,2
10822,109,22,0.205,0.1375,0.295,216,20,421,5.086340577,68,2
10823,109,23,0.5375,0.165,0.5725,768,14,421,5.086340577,68,2
10824,109,24,0.4425,0.0925,0.1675,867,160,421,5.086340577,68,2
10825,109,25,0.155,0.0675,0.385,158,16,421,5.086340577,68,2
10826,109,26,0.5425,0.145,0.13,936,119,421,5.086340577,68,2
10827,109,27,0.5925,0.255,0.28,720,168,421,5.086340577,68,2
10828,109,28,0.42,0.38,0.715,450,22,421,5.086340577,68,2
10829,109,29,0.0725,0.25,0.3625,394,91,421,5.086340577,68,2
10830,109,30,0.05,0.2325,0.1525,789,110,421,5.086340577,68,2
10831,109,31,0.2275,0.385,0.0825,805,67,421,5.086340577,68,2
10832,109,32,0.0625,0.1175,0.7675,739,49,421,5.086340577,68,2
10833,109,33,0.4925,0.3875,0.67,223,35,421,5.086340577,68,2
10834,109,34,0.0675,0.1125,0.2725,999,163,421,5.086340577,68,2
10835,109,35,0.2225,0.0775,0.5575,983,110,421,5.086340577,68,2
10836,109,36,0.1275,0.1475,0.565,434,51,421,5.086340577,68,2
10837,109,37,0.56,0.3425,0.55,979,186,421,5.086340577,68,2
10838,109,38,0.3325,0.225,0.4825,423,2,421,5.086340577,68,2
10839,109,39,0.37,0.195,0.0975,782,176,421,5.086340577,68,2
10840,109,40,0.16,0.2475,0.06,914,187,421,5.086340577,68,2
10841,109,41,0.1125,0.0575,0.31,710,7,421,5.086340577,68,2
10842,109,42,0.26,0.3075,0.4225,885,62,421,5.086340577,68,2
10843,109,43,0.1175,0.335,0.6475,858,160,421,5.086340577,68,2
10844,109,44,0.295,0.0525,0.445,239,45,421,5.086340577,68,2
10845,109,45,0.055,0.2675,0.7075,179,14,421,5.086340577,68,2
10846,109,46,0.31,0.3975,0.3475,282,39,421,5.086340577,68,2
10847,109,47,0.47,0.23,0.6625,363,36,421,5.086340577,68,2
10848,109,48,0.085,0.355,0.5275,73,16,421,5.086340577,68,2
10849,109,49,0.315,0.1875,0.52,749,148,421,5.086340577,68,2
10850,109,50,0.21,0.17,0.7375,349,77,421,5.086340577,68,2
10851,109,51,0.2175,0.205,0.325,495,110,421,5.086340577,68,2
10852,109,52,0.4825,0.1025,0.505,582,143,421,5.086340577,68,2
10853,109,53,0.145,0.19,0.5425,201,5,421,5.086340577,68,2
10854,109,54,0.5475,0.08,0.6925,798,83,421,5.086340577,68,2
10855,109,55,0.15,0.0975,0.64,566,99,421,5.086340577,68,2
10856,109,56,0.4475,0.2825,0.265,537,3,421,5.086340577,68,2
10857,109,57,0.52,0.2125,0.7525,905,190,421,5.086340577,68,2
10858,109,58,0.3775,0.3525,0.145,101,2,421,5.086340577,68,2
10859,109,59,0.1775,0.315,0.105,297,4,421,5.086340577,68,2
10860,109,60,0.35,0.35,0.3175,921,115,421,5.086340577,68,2
10861,109,61,0.3225,0.1625,0.2575,139,33,421,5.086340577,68,2
10862,109,62,0.58,0.32,0.34,619,49,421,5.086340577,68,2
10863,109,63,0.0775,0.3375,0.49,403,22,421,5.086340577,68,2
10864,109,64,0.5325,0.26,0.7825,510,58,421,5.086340577,68,2
10865,109,65,0.245,0.24,0.6025,148,9,421,5.086340577,68,2
10866,109,66,0.14,0.3,0.22,761,81,421,5.086340577,68,2
10867,109,67,0.19,0.3925,0.6175,603,5,421,5.086340577,68,2
10868,109,68,0.355,0.395,0.1975,650,158,421,5.086340577,68,2
10869,109,69,0.2775,0.12,0.3925,638,83,421,5.086340577,68,2
10870,109,70,0.255,0.285,0.7,933,233,421,5.086340577,68,2
10871,109,71,0.3375,0.07,0.76,114,10,421,5.086340577,68,2
10872,109,72,0.4875,0.36,0.5125,728,23,421,5.086340577,68,2
10873,109,73,0.25,0.1525,0.16,92,12,421,5.086340577,68,2
10874,109,74,0.5525,0.3775,0.205,371,40,421,5.086340577,68,2
10875,109,75,0.565,0.295,0.075,183,30,421,5.086340577,68,2
10876,109,76,0.2325,0.1975,0.0525,520,39,421,5.086340577,68,2
10877,109,77,0.5875,0.1225,0.61,80,14,421,5.086340577,68,2
10878,109,78,0.09,0.215,0.5875,628,101,421,5.086340577,68,2
10879,109,79,0.095,0.0875,0.1125,335,69,421,5.086340577,68,2
10880,109,80,0.57,0.085,0.4075,380,17,421,5.086340577,68,2
10881,109,81,0.3925,0.275,0.595,829,42,421,5.086340577,68,2
10882,109,82,0.1825,0.13,0.4525,819,198,421,5.086340577,68,2
10883,109,83,0.36,0.135,0.4975,421,64,421,5.086340577,68,2
10884,109,84,0.5975,0.2175,0.4375,256,10,421,5.086340577,68,2
10885,109,85,0.575,0.1825,0.4,697,124,421,5.086340577,68,2
10886,109,86,0.51,0.11,0.685,291,5,421,5.086340577,68,2
10887,109,87,0.465,0.31,0.775,197,46,421,5.086340577,68,2
10888,109,88,0.3825,0.105,0.2875,679,19,421,5.086340577,68,2
10889,109,89,0.365,0.06,0.6775,890,137,421,5.086340577,68,2
10890,109,90,0.3,0.2075,0.235,846,1,421,5.086340577,68,2
10891,109,91,0.475,0.05,0.0675,485,27,421,5.086340577,68,2
10892,109,92,0.3425,0.2925,0.625,319,20,421,5.086340577,68,2
10893,109,93,0.305,0.2575,0.73,965,24,421,5.086340577,68,2
10894,109,94,0.1225,0.325,0.745,499,65,421,5.086340577,68,2
10895,109,95,0.415,0.2425,0.58,305,62,421,5.086340577,68,2
10896,109,96,0.4275,0.14,0.535,871,66,421,5.086340577,68,2
10897,109,97,0.455,0.2,0.475,130,16,421,5.086340577,68,2
10898,109,98,0.4325,0.2225,0.3025,166,32,421,5.086340577,68,2
10899,109,99,0.2,0.235,0.43,657,59,421,5.086340577,68,2
10900,109,100,0.405,0.1275,0.09,554,51,421,5.086340577,68,2
10901,110,1,0.57,0.2675,0.4175,784,125,497,5.289659869,9,8
10902,110,2,0.2675,0.19,0.4025,155,30,497,5.289659869,9,8
10903,110,3,0.2225,0.08,0.14,20,1,497,5.289659869,9,8
10904,110,4,0.05,0.355,0.26,114,16,497,5.289659869,9,8
10905,110,5,0.2325,0.105,0.3575,694,154,497,5.289659869,9,8
10906,110,6,0.1675,0.365,0.56,722,57,497,5.289659869,9,8
10907,110,7,0.31,0.0875,0.1925,386,7,497,5.289659869,9,8
10908,110,8,0.305,0.215,0.0925,247,41,497,5.289659869,9,8
10909,110,9,0.1275,0.26,0.1775,137,14,497,5.289659869,9,8
10910,110,10,0.3875,0.235,0.3125,728,79,497,5.289659869,9,8
10911,110,11,0.42,0.1925,0.2675,828,24,497,5.289659869,9,8
10912,110,12,0.45,0.2175,0.605,672,33,497,5.289659869,9,8
10913,110,13,0.2725,0.2925,0.335,883,4,497,5.289659869,9,8
10914,110,14,0.52,0.055,0.62,159,16,497,5.289659869,9,8
10915,110,15,0.5325,0.225,0.2,459,90,497,5.289659869,9,8
10916,110,16,0.245,0.2875,0.1325,977,73,497,5.289659869,9,8
10917,110,17,0.1,0.0725,0.425,883,11,497,5.289659869,9,8
10918,110,18,0.21,0.39,0.215,710,26,497,5.289659869,9,8
10919,110,19,0.24,0.3025,0.665,31,5,497,5.289659869,9,8
10920,110,20,0.4425,0.1125,0.65,836,158,497,5.289659869,9,8
10921,110,21,0.3825,0.275,0.68,488,5,497,5.289659869,9,8
10922,110,22,0.3775,0.1575,0.41,211,12,497,5.289659869,9,8
10923,110,23,0.4925,0.15,0.47,41,2,497,5.289659869,9,8
10924,110,24,0.2775,0.32,0.0625,364,43,497,5.289659869,9,8
10925,110,25,0.46,0.12,0.0775,60,10,497,5.289659869,9,8
10926,110,26,0.1125,0.1875,0.125,813,56,497,5.289659869,9,8
10927,110,27,0.4375,0.145,0.4325,516,45,497,5.289659869,9,8
10928,110,28,0.315,0.305,0.7625,620,76,497,5.289659869,9,8
10929,110,29,0.56,0.3125,0.5675,744,19,497,5.289659869,9,8
10930,110,30,0.2,0.1975,0.515,961,130,497,5.289659869,9,8
10931,110,31,0.3375,0.395,0.545,559,84,497,5.289659869,9,8
10932,110,32,0.19,0.115,0.155,592,142,497,5.289659869,9,8
10933,110,33,0.1175,0.27,0.59,786,177,497,5.289659869,9,8
10934,110,34,0.2875,0.175,0.5825,651,85,497,5.289659869,9,8
10935,110,35,0.4825,0.335,0.2825,263,17,497,5.289659869,9,8
10936,110,36,0.465,0.2525,0.3875,610,74,497,5.289659869,9,8
10937,110,37,0.455,0.3175,0.71,940,217,497,5.289659869,9,8
10938,110,38,0.205,0.265,0.4475,358,3,497,5.289659869,9,8
10939,110,39,0.515,0.2425,0.635,332,60,497,5.289659869,9,8
10940,110,40,0.1725,0.1375,0.74,381,61,497,5.289659869,9,8
10941,110,41,0.3725,0.3625,0.29,442,105,497,5.289659869,9,8
10942,110,42,0.295,0.3525,0.5,429,22,497,5.289659869,9,8
10943,110,43,0.5425,0.325,0.3275,216,46,497,5.289659869,9,8
10944,110,44,0.5375,0.1075,0.3725,820,117,497,5.289659869,9,8
10945,110,45,0.145,0.095,0.7025,197,48,497,5.289659869,9,8
10946,110,46,0.4875,0.2225,0.4925,982,81,497,5.289659869,9,8
10947,110,47,0.5525,0.2825,0.1625,477,1,497,5.289659869,9,8
10948,110,48,0.3275,0.285,0.5375,95,5,497,5.289659869,9,8
10949,110,49,0.355,0.1675,0.1475,910,205,497,5.289659869,9,8
10950,110,50,0.25,0.38,0.3425,418,20,497,5.289659869,9,8
10951,110,51,0.505,0.36,0.4625,178,26,497,5.289659869,9,8
10952,110,52,0.51,0.1725,0.575,603,147,497,5.289659869,9,8
10953,110,53,0.5975,0.14,0.2375,964,147,497,5.289659869,9,8
10954,110,54,0.195,0.2775,0.365,174,19,497,5.289659869,9,8
10955,110,55,0.525,0.1625,0.055,557,22,497,5.289659869,9,8
10956,110,56,0.0675,0.2075,0.5975,548,39,497,5.289659869,9,8
10957,110,57,0.085,0.2575,0.485,761,125,497,5.289659869,9,8
10958,110,58,0.5825,0.3375,0.7325,107,10,497,5.289659869,9,8
10959,110,59,0.47,0.0625,0.245,508,89,497,5.289659869,9,8
10960,110,60,0.345,0.165,0.6875,267,23,497,5.289659869,9,8
10961,110,61,0.365,0.05,0.085,932,95,497,5.289659869,9,8
10962,110,62,0.1775,0.21,0.7925,82,17,497,5.289659869,9,8
10963,110,63,0.565,0.0775,0.305,315,69,497,5.289659869,9,8
10964,110,64,0.4325,0.2275,0.6425,229,39,497,5.289659869,9,8
10965,110,65,0.3925,0.3825,0.785,873,99,497,5.289659869,9,8
10966,110,66,0.0775,0.33,0.32,529,115,497,5.289659869,9,8
10967,110,67,0.4975,0.345,0.17,767,56,497,5.289659869,9,8
10968,110,68,0.155,0.09,0.695,680,63,497,5.289659869,9,8
