design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,fraction_of_attackers,number_of_attackers,realized_fraction_of_attackers,number_of_attackers,transaction_arrival_rate
D040,S019,O039,3,866,0.26404988,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,0.640305713
D040,S020,O029,3,866,0.26404988,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,0.640305713
D040,S021,O055,3,866,0.26404988,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,0.640305713
D040,S022,O075,3,866,0.26404988,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,0.640305713
D040,S023,O052,3,866,0.26404988,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,0.640305713
D040,S024,O020,3,866,0.26404988,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,0.640305713
D040,S025,O023,3,866,0.26404988,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,0.640305713
D040,S026,O069,3,866,0.26404988,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,0.640305713
D040,S027,O054,3,866,0.26404988,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,0.640305713
D040,S028,O063,3,866,0.26404988,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,0.640305713
D040,S029,O058,3,866,0.26404988,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,0.640305713
D040,S030,O042,3,866,0.26404988,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,0.640305713
D040,S031,O083,3,866,0.26404988,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,0.640305713
D040,S032,O086,3,866,0.26404988,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,0.640305713
D041,S001,O004,8,148,0.63676512,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,9.035180754
D041,S002,O061,8,148,0.63676512,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,9.035180754
D041,S003,O084,8,148,0.63676512,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,9.035180754
D041,S004,O040,8,148,0.63676512,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,9.035180754
D041,S005,O074,8,148,0.63676512,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,9.035180754
D041,S006,O014,8,148,0.63676512,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,9.035180754
D041,S007,O095,8,148,0.63676512,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,9.035180754
D041,S008,O008,8,148,0.63676512,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,9.035180754
D041,S009,O044,8,148,0.63676512,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,9.035180754
D041,S010,O071,8,148,0.63676512,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,9.035180754
D041,S011,O005,8,148,0.63676512,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,9.035180754
D041,S012,O094,8,148,0.63676512,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,9.035180754
D041,S013,O049,8,148,0.63676512,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,9.035180754
D041,S014,O002,8,148,0.63676512,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,9.035180754
D041,S015,O009,8,148,0.63676512,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,9.035180754
D041,S016,O096,8,148,0.63676512,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,9.035180754
D041,S017,O067,8,148,0.63676512,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,9.035180754
D041,S018,O037,8,148,0.63676512,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,9.035180754
D041,S019,O039,8,148,0.63676512,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,9.035180754
D041,S020,O029,8,148,0.63676512,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,9.035180754
D041,S021,O055,8,148,0.63676512,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,9.035180754
D041,S022,O075,8,148,0.63676512,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,9.035180754
D041,S023,O052,8,148,0.63676512,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,9.035180754
D041,S024,O020,8,148,0.63676512,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,9.035180754
D041,S025,O023,8,148,0.63676512,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,9.035180754
D041,S026,O069,8,148,0.63676512,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,9.035180754
D041,S027,O054,8,148,0.63676512,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,9.035180754
D041,S028,O063,8,148,0.63676512,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,9.035180754
D041,S029,O058,8,148,0.63676512,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,9.035180754
D041,S030,O042,8,148,0.63676512,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,9.035180754
D041,S031,O083,8,148,0.63676512,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,9.035180754
D041,S032,O086,8,148,0.63676512,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,9.035180754
D042,S001,O004,1,1019,4.517436841,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,9.309732451
D042,S002,O061,1,1019,4.517436841,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,9.309732451
D042,S003,O084,1,1019,4.517436841,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,9.309732451
D042,S004,O040,1,1019,4.517436841,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,9.309732451
D042,S005,O074,1,1019,4.517436841,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,9.309732451
D042,S006,O014,1,1019,4.517436841,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,9.309732451
D042,S007,O095,1,1019,4.517436841,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,9.309732451
D042,S008,O008,1,1019,4.517436841,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,9.309732451
D042,S009,O044,1,1019,4.517436841,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,9.309732451
D042,S010,O071,1,1019,4.517436841,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,9.309732451
D042,S011,O005,1,1019,4.517436841,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,9.309732451
D042,S012,O094,1,1019,4.517436841,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,9.309732451
D042,S013,O049,1,1019,4.517436841,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,9.309732451
D042,S014,O002,1,1019,4.517436841,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,9.309732451
D042,S015,O009,1,1019,4.517436841,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,9.309732451
D042,S016,O096,1,1019,4.517436841,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,9.309732451
D042,S017,O067,1,1019,4.517436841,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,9.309732451
D042,S018,O037,1,1019,4.517436841,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,9.309732451
D042,S019,O039,1,1019,4.517436841,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,9.309732451
D042,S020,O029,1,1019,4.517436841,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,9.309732451
D042,S021,O055,1,1019,4.517436841,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,9.309732451
D042,S022,O075,1,1019,4.517436841,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,9.309732451
D042,S023,O052,1,1019,4.517436841,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,9.309732451
D042,S024,O020,1,1019,4.517436841,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,9.309732451
D042,S025,O023,1,1019,4.517436841,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,9.309732451
D042,S026,O069,1,1019,4.517436841,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,9.309732451
D042,S027,O054,1,1019,4.517436841,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,9.309732451
D042,S028,O063,1,1019,4.517436841,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,9.309732451
D042,S029,O058,1,1019,4.517436841,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,9.309732451
D042,S030,O042,1,1019,4.517436841,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,9.309732451
D042,S031,O083,1,1019,4.517436841,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,9.309732451
D042,S032,O086,1,1019,4.517436841,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,9.309732451
D043,S001,O004,7,1175,2.004291591,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,3.582138162
D043,S002,O061,7,1175,2.004291591,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,3.582138162
D043,S003,O084,7,1175,2.004291591,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,3.582138162
D043,S004,O040,7,1175,2.004291591,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,3.582138162
D043,S005,O074,7,1175,2.004291591,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,3.582138162
D043,S006,O014,7,1175,2.004291591,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,3.582138162
D043,S007,O095,7,1175,2.004291591,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,3.582138162
D043,S008,O008,7,1175,2.004291591,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,3.582138162
D043,S009,O044,7,1175,2.004291591,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,3.582138162
D043,S010,O071,7,1175,2.004291591,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,3.582138162
D043,S011,O005,7,1175,2.004291591,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,3.582138162
D043,S012,O094,7,1175,2.004291591,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,3.582138162
D043,S013,O049,7,1175,2.004291591,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,3.582138162
D043,S014,O002,7,1175,2.004291591,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,3.582138162
D043,S015,O009,7,1175,2.004291591,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,3.582138162
D043,S016,O096,7,1175,2.004291591,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,3.582138162
D043,S017,O067,7,1175,2.004291591,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,3.582138162
D043,S018,O037,7,1175,2.004291591,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,3.582138162
D043,S019,O039,7,1175,2.004291591,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,3.582138162
D043,S020,O029,7,1175,2.004291591,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,3.582138162
D043,S021,O055,7,1175,2.004291591,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,3.582138162
D043,S022,O075,7,1175,2.004291591,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,3.582138162
D043,S023,O052,7,1175,2.004291591,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,3.582138162
D043,S024,O020,7,1175,2.004291591,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,3.582138162
D043,S025,O023,7,1175,2.004291591,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,3.582138162
D043,S026,O069,7,1175,2.004291591,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,3.582138162
D043,S027,O054,7,1175,2.004291591,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,3.582138162
D043,S028,O063,7,1175,2.004291591,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,3.582138162
D043,S029,O058,7,1175,2.004291591,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,3.582138162
D043,S030,O042,7,1175,2.004291591,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,3.582138162
D043,S031,O083,7,1175,2.004291591,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,3.582138162
D043,S032,O086,7,1175,2.004291591,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,3.582138162
D044,S001,O004,5,668,0.860780966,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,2.706047948
D044,S002,O061,5,668,0.860780966,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,2.706047948
D044,S003,O084,5,668,0.860780966,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,2.706047948
D044,S004,O040,5,668,0.860780966,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,2.706047948
D044,S005,O074,5,668,0.860780966,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,2.706047948
D044,S006,O014,5,668,0.860780966,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,2.706047948
D044,S007,O095,5,668,0.860780966,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,2.706047948
D044,S008,O008,5,668,0.860780966,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,2.706047948
D044,S009,O044,5,668,0.860780966,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,2.706047948
D044,S010,O071,5,668,0.860780966,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,2.706047948
D044,S011,O005,5,668,0.860780966,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,2.706047948
D044,S012,O094,5,668,0.860780966,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,2.706047948
D044,S013,O049,5,668,0.860780966,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,2.706047948
D044,S014,O002,5,668,0.860780966,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,2.706047948
D044,S015,O009,5,668,0.860780966,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,2.706047948
D044,S016,O096,5,668,0.860780966,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,2.706047948
D044,S017,O067,5,668,0.860780966,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,2.706047948
D044,S018,O037,5,668,0.860780966,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,2.706047948
D044,S019,O039,5,668,0.860780966,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,2.706047948
D044,S020,O029,5,668,0.860780966,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,2.706047948
D044,S021,O055,5,668,0.860780966,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,2.706047948
D044,S022,O075,5,668,0.860780966,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,2.706047948
D044,S023,O052,5,668,0.860780966,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,2.706047948
D044,S024,O020,5,668,0.860780966,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,2.706047948
D044,S025,O023,5,668,0.860780966,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,2.706047948
D044,S026,O069,5,668,0.860780966,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,2.706047948
D044,S027,O054,5,668,0.860780966,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,2.706047948
D044,S028,O063,5,668,0.860780966,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,2.706047948
D044,S029,O058,5,668,0.860780966,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,2.706047948
D044,S030,O042,5,668,0.860780966,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,2.706047948
D044,S031,O083,5,668,0.860780966,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,2.706047948
D044,S032,O086,5,668,0.860780966,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,2.706047948
D045,S001,O004,2,646,3.630358007,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,11.8014734
D045,S002,O061,2,646,3.630358007,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,11.8014734
D045,S003,O084,2,646,3.630358007,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,11.8014734
D045,S004,O040,2,646,3.630358007,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,11.8014734
D045,S005,O074,2,646,3.630358007,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,11.8014734
D045,S006,O014,2,646,3.630358007,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,11.8014734
D045,S007,O095,2,646,3.630358007,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,11.8014734
D045,S008,O008,2,646,3.630358007,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,11.8014734
D045,S009,O044,2,646,3.630358007,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,11.8014734
D045,S010,O071,2,646,3.630358007,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,11.8014734
D045,S011,O005,2,646,3.630358007,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,11.8014734
D045,S012,O094,2,646,3.630358007,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,11.8014734
D045,S013,O049,2,646,3.630358007,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,11.8014734
D045,S014,O002,2,646,3.630358007,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,11.8014734
D045,S015,O009,2,646,3.630358007,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,11.8014734
D045,S016,O096,2,646,3.630358007,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,11.8014734
D045,S017,O067,2,646,3.630358007,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,11.8014734
D045,S018,O037,2,646,3.630358007,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,11.8014734
D045,S019,O039,2,646,3.630358007,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,11.8014734
D045,S020,O029,2,646,3.630358007,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,11.8014734
D045,S021,O055,2,646,3.630358007,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,11.8014734
D045,S022,O075,2,646,3.630358007,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,11.8014734
D045,S023,O052,2,646,3.630358007,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,11.8014734
D045,S024,O020,2,646,3.630358007,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,11.8014734
D045,S025,O023,2,646,3.630358007,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,11.8014734
D045,S026,O069,2,646,3.630358007,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,11.8014734
D045,S027,O054,2,646,3.630358007,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,11.8014734
D045,S028,O063,2,646,3.630358007,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,11.8014734
D045,S029,O058,2,646,3.630358007,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,11.8014734
