design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers
D037,S017,O067,2,436,3.335577859,60,0.359928689,0.02076874,0.174232425,1.05,6
D037,S018,O037,2,436,3.335577859,232,0.083660283,0.374766445,0.463420281,1.05,16
D037,S019,O039,2,436,3.335577859,48,0.232718262,0.17994217,0.033136716,1.05,1
D037,S020,O029,2,436,3.335577859,744,0.31398409,0.144642217,0.380464816,1.05,47
D037,S021,O055,2,436,3.335577859,143,0.09821222,0.163666817,0.285033773,1.05,17
D037,S022,O075,2,436,3.335577859,31,0.495260113,0.154710174,0.269857669,1.05,5
D037,S023,O052,2,436,3.335577859,249,0.293109713,0.381495942,0.29384703,1.05,30
D037,S024,O020,2,436,3.335577859,113,0.348269976,0.095285863,0.409466489,1.05,28
D037,S025,O023,2,436,3.335577859,410,0.214451437,0.12789836,0.094002538,1.05,34
D037,S026,O069,2,436,3.335577859,600,0.193256125,0.259153683,0.18565311,1.05,107
D037,S027,O054,2,436,3.335577859,70,0.483939677,0.225369653,0.039302168,1.05,11
D037,S028,O063,2,436,3.335577859,159,0.167777479,0.069957712,0.130372357,1.05,38
D037,S029,O058,2,436,3.335577859,22,0.090722232,0.036785238,0.101049312,1.05,4
D037,S030,O042,2,436,3.335577859,533,0.049123846,0.273615249,0.271891148,1.05,28
D037,S031,O083,2,436,3.335577859,89,0.002629244,0.11891721,0.012340148,1.05,13
D037,S032,O086,2,436,3.335577859,135,0.469888219,0.056365997,0.043821459,1.05,28
D038,S001,O004,1,86,1.467773761,544,0.015441285,0.39993713,0.047767101,1.05,12
D038,S002,O061,1,86,1.467773761,27,0.381805437,0.01616482,0.491613692,1.05,4
D038,S003,O084,1,86,1.467773761,797,0.372992677,0.000386491,0.00152113,1.05,169
D038,S004,O040,1,86,1.467773761,585,0.392959459,0.39457393,0.498815231,1.05,30
D038,S005,O074,1,86,1.467773761,36,0.042568944,0.004280635,0.087293441,1.05,3
D038,S006,O014,1,86,1.467773761,505,0.055050564,0.385744929,0.323573274,1.05,126
D038,S007,O095,1,86,1.467773761,29,0.365502327,0.314203797,0.177999519,1.05,3
D038,S008,O008,1,86,1.467773761,217,0.118365868,0.010264005,0.438577644,1.05,4
D038,S009,O044,1,86,1.467773761,721,0.432376139,0.324925408,0.144007894,1.05,148
D038,S010,O071,1,86,1.467773761,830,0.025772238,0.059916076,0.006124037,1.05,1
D038,S011,O005,1,86,1.467773761,472,0.458927508,0.08115278,0.018055532,1.05,8
D038,S012,O094,1,86,1.467773761,888,0.302089761,0.091469055,0.358945917,1.05,193
D038,S013,O049,1,86,1.467773761,33,0.068127718,0.327197905,0.351458552,1.05,6
D038,S014,O002,1,86,1.467773761,71,0.386957289,0.33590604,0.423756547,1.05,16
D038,S015,O009,1,86,1.467773761,39,0.272204984,0.243100415,0.446678,1.05,1
D038,S016,O096,1,86,1.467773761,91,0.16170145,0.264353919,0.069555674,1.05,20
D038,S017,O067,1,86,1.467773761,60,0.359928689,0.02076874,0.174232425,1.05,6
D038,S018,O037,1,86,1.467773761,232,0.083660283,0.374766445,0.463420281,1.05,16
D038,S019,O039,1,86,1.467773761,48,0.232718262,0.17994217,0.033136716,1.05,1
D038,S020,O029,1,86,1.467773761,744,0.31398409,0.144642217,0.380464816,1.05,47
D038,S021,O055,1,86,1.467773761,143,0.09821222,0.163666817,0.285033773,1.05,17
D038,S022,O075,1,86,1.467773761,31,0.495260113,0.154710174,0.269857669,1.05,5
D038,S023,O052,1,86,1.467773761,249,0.293109713,0.381495942,0.29384703,1.05,30
D038,S024,O020,1,86,1.467773761,113,0.348269976,0.095285863,0.409466489,1.05,28
D038,S025,O023,1,86,1.467773761,410,0.214451437,0.12789836,0.094002538,1.05,34
D038,S026,O069,1,86,1.467773761,600,0.193256125,0.259153683,0.18565311,1.05,107
D038,S027,O054,1,86,1.467773761,70,0.483939677,0.225369653,0.039302168,1.05,11
D038,S028,O063,1,86,1.467773761,159,0.167777479,0.069957712,0.130372357,1.05,38
D038,S029,O058,1,86,1.467773761,22,0.090722232,0.036785238,0.101049312,1.05,4
D038,S030,O042,1,86,1.467773761,533,0.049123846,0.273615249,0.271891148,1.05,28
D038,S031,O083,1,86,1.467773761,89,0.002629244,0.11891721,0.012340148,1.05,13
D038,S032,O086,1,86,1.467773761,135,0.469888219,0.056365997,0.043821459,1.05,28
D039,S001,O004,7,767,6.727002821,544,0.015441285,0.39993713,0.047767101,1.05,12
D039,S002,O061,7,767,6.727002821,27,0.381805437,0.01616482,0.491613692,1.05,4
D039,S003,O084,7,767,6.727002821,797,0.372992677,0.000386491,0.00152113,1.05,169
D039,S004,O040,7,767,6.727002821,585,0.392959459,0.39457393,0.498815231,1.05,30
D039,S005,O074,7,767,6.727002821,36,0.042568944,0.004280635,0.087293441,1.05,3
D039,S006,O014,7,767,6.727002821,505,0.055050564,0.385744929,0.323573274,1.05,126
D039,S007,O095,7,767,6.727002821,29,0.365502327,0.314203797,0.177999519,1.05,3
D039,S008,O008,7,767,6.727002821,217,0.118365868,0.010264005,0.438577644,1.05,4
D039,S009,O044,7,767,6.727002821,721,0.432376139,0.324925408,0.144007894,1.05,148
D039,S010,O071,7,767,6.727002821,830,0.025772238,0.059916076,0.006124037,1.05,1
D039,S011,O005,7,767,6.727002821,472,0.458927508,0.08115278,0.018055532,1.05,8
D039,S012,O094,7,767,6.727002821,888,0.302089761,0.091469055,0.358945917,1.05,193
D039,S013,O049,7,767,6.727002821,33,0.068127718,0.327197905,0.351458552,1.05,6
D039,S014,O002,7,767,6.727002821,71,0.386957289,0.33590604,0.423756547,1.05,16
D039,S015,O009,7,767,6.727002821,39,0.272204984,0.243100415,0.446678,1.05,1
D039,S016,O096,7,767,6.727002821,91,0.16170145,0.264353919,0.069555674,1.05,20
D039,S017,O067,7,767,6.727002821,60,0.359928689,0.02076874,0.174232425,1.05,6
D039,S018,O037,7,767,6.727002821,232,0.083660283,0.374766445,0.463420281,1.05,16
D039,S019,O039,7,767,6.727002821,48,0.232718262,0.17994217,0.033136716,1.05,1
D039,S020,O029,7,767,6.727002821,744,0.31398409,0.144642217,0.380464816,1.05,47
D039,S021,O055,7,767,6.727002821,143,0.09821222,0.163666817,0.285033773,1.05,17
D039,S022,O075,7,767,6.727002821,31,0.495260113,0.154710174,0.269857669,1.05,5
D039,S023,O052,7,767,6.727002821,249,0.293109713,0.381495942,0.29384703,1.05,30
D039,S024,O020,7,767,6.727002821,113,0.348269976,0.095285863,0.409466489,1.05,28
D039,S025,O023,7,767,6.727002821,410,0.214451437,0.12789836,0.094002538,1.05,34
D039,S026,O069,7,767,6.727002821,600,0.193256125,0.259153683,0.18565311,1.05,107
D039,S027,O054,7,767,6.727002821,70,0.483939677,0.225369653,0.039302168,1.05,11
D039,S028,O063,7,767,6.727002821,159,0.167777479,0.069957712,0.130372357,1.05,38
D039,S029,O058,7,767,6.727002821,22,0.090722232,0.036785238,0.101049312,1.05,4
D039,S030,O042,7,767,6.727002821,533,0.049123846,0.273615249,0.271891148,1.05,28
D039,S031,O083,7,767,6.727002821,89,0.002629244,0.11891721,0.012340148,1.05,13
D039,S032,O086,7,767,6.727002821,135,0.469888219,0.056365997,0.043821459,1.05,28
D040,S001,O004,3,866,0.26404988,544,0.015441285,0.39993713,0.047767101,1.05,12
D040,S002,O061,3,866,0.26404988,27,0.381805437,0.01616482,0.491613692,1.05,4
D040,S003,O084,3,866,0.26404988,797,0.372992677,0.000386491,0.00152113,1.05,169
D040,S004,O040,3,866,0.26404988,585,0.392959459,0.39457393,0.498815231,1.05,30
D040,S005,O074,3,866,0.26404988,36,0.042568944,0.004280635,0.087293441,1.05,3
D040,S006,O014,3,866,0.26404988,505,0.055050564,0.385744929,0.323573274,1.05,126
D040,S007,O095,3,866,0.26404988,29,0.365502327,0.314203797,0.177999519,1.05,3
D040,S008,O008,3,866,0.26404988,217,0.118365868,0.010264005,0.438577644,1.05,4
D040,S009,O044,3,866,0.26404988,721,0.432376139,0.324925408,0.144007894,1.05,148
D040,S010,O071,3,866,0.26404988,830,0.025772238,0.059916076,0.006124037,1.05,1
D040,S011,O005,3,866,0.26404988,472,0.458927508,0.08115278,0.018055532,1.05,8
D040,S012,O094,3,866,0.26404988,888,0.302089761,0.091469055,0.358945917,1.05,193
D040,S013,O049,3,866,0.26404988,33,0.068127718,0.327197905,0.351458552,1.05,6
D040,S014,O002,3,866,0.26404988,71,0.386957289,0.33590604,0.423756547,1.05,16
D040,S015,O009,3,866,0.26404988,39,0.272204984,0.243100415,0.446678,1.05,1
D040,S016,O096,3,866,0.26404988,91,0.16170145,0.264353919,0.069555674,1.05,20
D040,S017,O067,3,866,0.26404988,60,0.359928689,0.02076874,0.174232425,1.05,6
D040,S018,O037,3,866,0.26404988,232,0.083660283,0.374766445,0.463420281,1.05,16
D040,S019,O039,3,866,0.26404988,48,0.232718262,0.17994217,0.033136716,1.05,1
D040,S020,O029,3,866,0.26404988,744,0.31398409,0.144642217,0.380464816,1.05,47
D040,S021,O055,3,866,0.26404988,143,0.09821222,0.163666817,0.285033773,1.05,17
D040,S022,O075,3,866,0.26404988,31,0.495260113,0.154710174,0.269857669,1.05,5
D040,S023,O052,3,866,0.26404988,249,0.293109713,0.381495942,0.29384703,1.05,30
D040,S024,O020,3,866,0.26404988,113,0.348269976,0.095285863,0.409466489,1.05,28
D040,S025,O023,3,866,0.26404988,410,0.214451437,0.12789836,0.094002538,1.05,34
D040,S026,O069,3,866,0.26404988,600,0.193256125,0.259153683,0.18565311,1.05,107
D040,S027,O054,3,866,0.26404988,70,0.483939677,0.225369653,0.039302168,1.05,11
D040,S028,O063,3,866,0.26404988,159,0.167777479,0.069957712,0.130372357,1.05,38
D040,S029,O058,3,866,0.26404988,22,0.090722232,0.036785238,0.101049312,1.05,4
D040,S030,O042,3,866,0.26404988,533,0.049123846,0.273615249,0.271891148,1.05,28
D040,S031,O083,3,866,0.26404988,89,0.002629244,0.11891721,0.012340148,1.05,13
D040,S032,O086,3,866,0.26404988,135,0.469888219,0.056365997,0.043821459,1.05,28
D041,S001,O004,8,148,0.63676512,544,0.015441285,0.39993713,0.047767101,1.05,12
D041,S002,O061,8,148,0.63676512,27,0.381805437,0.01616482,0.491613692,1.05,4
D041,S003,O084,8,148,0.63676512,797,0.372992677,0.000386491,0.00152113,1.05,169
D041,S004,O040,8,148,0.63676512,585,0.392959459,0.39457393,0.498815231,1.05,30
D041,S005,O074,8,148,0.63676512,36,0.042568944,0.004280635,0.087293441,1.05,3
D041,S006,O014,8,148,0.63676512,505,0.055050564,0.385744929,0.323573274,1.05,126
D041,S007,O095,8,148,0.63676512,29,0.365502327,0.314203797,0.177999519,1.05,3
D041,S008,O008,8,148,0.63676512,217,0.118365868,0.010264005,0.438577644,1.05,4
D041,S009,O044,8,148,0.63676512,721,0.432376139,0.324925408,0.144007894,1.05,148
D041,S010,O071,8,148,0.63676512,830,0.025772238,0.059916076,0.006124037,1.05,1
D041,S011,O005,8,148,0.63676512,472,0.458927508,0.08115278,0.018055532,1.05,8
D041,S012,O094,8,148,0.63676512,888,0.302089761,0.091469055,0.358945917,1.05,193
D041,S013,O049,8,148,0.63676512,33,0.068127718,0.327197905,0.351458552,1.05,6
D041,S014,O002,8,148,0.63676512,71,0.386957289,0.33590604,0.423756547,1.05,16
D041,S015,O009,8,148,0.63676512,39,0.272204984,0.243100415,0.446678,1.05,1
D041,S016,O096,8,148,0.63676512,91,0.16170145,0.264353919,0.069555674,1.05,20
D041,S017,O067,8,148,0.63676512,60,0.359928689,0.02076874,0.174232425,1.05,6
D041,S018,O037,8,148,0.63676512,232,0.083660283,0.374766445,0.463420281,1.05,16
D041,S019,O039,8,148,0.63676512,48,0.232718262,0.17994217,0.033136716,1.05,1
D041,S020,O029,8,148,0.63676512,744,0.31398409,0.144642217,0.380464816,1.05,47
D041,S021,O055,8,148,0.63676512,143,0.09821222,0.163666817,0.285033773,1.05,17
D041,S022,O075,8,148,0.63676512,31,0.495260113,0.154710174,0.269857669,1.05,5
D041,S023,O052,8,148,0.63676512,249,0.293109713,0.381495942,0.29384703,1.05,30
D041,S024,O020,8,148,0.63676512,113,0.348269976,0.095285863,0.409466489,1.05,28
D041,S025,O023,8,148,0.63676512,410,0.214451437,0.12789836,0.094002538,1.05,34
D041,S026,O069,8,148,0.63676512,600,0.193256125,0.259153683,0.18565311,1.05,107
D041,S027,O054,8,148,0.63676512,70,0.483939677,0.225369653,0.039302168,1.05,11
D041,S028,O063,8,148,0.63676512,159,0.167777479,0.069957712,0.130372357,1.05,38
D041,S029,O058,8,148,0.63676512,22,0.090722232,0.036785238,0.101049312,1.05,4
D041,S030,O042,8,148,0.63676512,533,0.049123846,0.273615249,0.271891148,1.05,28
D041,S031,O083,8,148,0.63676512,89,0.002629244,0.11891721,0.012340148,1.05,13
D041,S032,O086,8,148,0.63676512,135,0.469888219,0.056365997,0.043821459,1.05,28
D042,S001,O004,1,1019,4.517436841,544,0.015441285,0.39993713,0.047767101,1.05,12
D042,S002,O061,1,1019,4.517436841,27,0.381805437,0.01616482,0.491613692,1.05,4
D042,S003,O084,1,1019,4.517436841,797,0.372992677,0.000386491,0.00152113,1.05,169
D042,S004,O040,1,1019,4.517436841,585,0.392959459,0.39457393,0.498815231,1.05,30
D042,S005,O074,1,1019,4.517436841,36,0.042568944,0.004280635,0.087293441,1.05,3
D042,S006,O014,1,1019,4.517436841,505,0.055050564,0.385744929,0.323573274,1.05,126
D042,S007,O095,1,1019,4.517436841,29,0.365502327,0.314203797,0.177999519,1.05,3
D042,S008,O008,1,1019,4.517436841,217,0.118365868,0.010264005,0.438577644,1.05,4
D042,S009,O044,1,1019,4.517436841,721,0.432376139,0.324925408,0.144007894,1.05,148
D042,S010,O071,1,1019,4.517436841,830,0.025772238,0.059916076,0.006124037,1.05,1
D042,S011,O005,1,1019,4.517436841,472,0.458927508,0.08115278,0.018055532,1.05,8
D042,S012,O094,1,1019,4.517436841,888,0.302089761,0.091469055,0.358945917,1.05,193
D042,S013,O049,1,1019,4.517436841,33,0.068127718,0.327197905,0.351458552,1.05,6
D042,S014,O002,1,1019,4.517436841,71,0.386957289,0.33590604,0.423756547,1.05,16
D042,S015,O009,1,1019,4.517436841,39,0.272204984,0.243100415,0.446678,1.05,1
D042,S016,O096,1,1019,4.517436841,91,0.16170145,0.264353919,0.069555674,1.05,20
D042,S017,O067,1,1019,4.517436841,60,0.359928689,0.02076874,0.174232425,1.05,6
D042,S018,O037,1,1019,4.517436841,232,0.083660283,0.374766445,0.463420281,1.05,16
D042,S019,O039,1,1019,4.517436841,48,0.232718262,0.17994217,0.033136716,1.05,1
D042,S020,O029,1,1019,4.517436841,744,0.31398409,0.144642217,0.380464816,1.05,47
D042,S021,O055,1,1019,4.517436841,143,0.09821222,0.163666817,0.285033773,1.05,17
D042,S022,O075,1,1019,4.517436841,31,0.495260113,0.154710174,0.269857669,1.05,5
D042,S023,O052,1,1019,4.517436841,249,0.293109713,0.381495942,0.29384703,1.05,30
D042,S024,O020,1,1019,4.517436841,113,0.348269976,0.095285863,0.409466489,1.05,28
D042,S025,O023,1,1019,4.517436841,410,0.214451437,0.12789836,0.094002538,1.05,34
D042,S026,O069,1,1019,4.517436841,600,0.193256125,0.259153683,0.18565311,1.05,107
D042,S027,O054,1,1019,4.517436841,70,0.483939677,0.225369653,0.039302168,1.05,11
D042,S028,O063,1,1019,4.517436841,159,0.167777479,0.069957712,0.130372357,1.05,38
D042,S029,O058,1,1019,4.517436841,22,0.090722232,0.036785238,0.101049312,1.05,4
D042,S030,O042,1,1019,4.517436841,533,0.049123846,0.273615249,0.271891148,1.05,28
D042,S031,O083,1,1019,4.517436841,89,0.002629244,0.11891721,0.012340148,1.05,13
D042,S032,O086,1,1019,4.517436841,135,0.469888219,0.056365997,0.043821459,1.05,28
D043,S001,O004,7,1175,2.004291591,544,0.015441285,0.39993713,0.047767101,1.05,12
D043,S002,O061,7,1175,2.004291591,27,0.381805437,0.01616482,0.491613692,1.05,4
D043,S003,O084,7,1175,2.004291591,797,0.372992677,0.000386491,0.00152113,1.05,169
D043,S004,O040,7,1175,2.004291591,585,0.392959459,0.39457393,0.498815231,1.05,30
D043,S005,O074,7,1175,2.004291591,36,0.042568944,0.004280635,0.087293441,1.05,3
D043,S006,O014,7,1175,2.004291591,505,0.055050564,0.385744929,0.323573274,1.05,126
D043,S007,O095,7,1175,2.004291591,29,0.365502327,0.314203797,0.177999519,1.05,3
D043,S008,O008,7,1175,2.004291591,217,0.118365868,0.010264005,0.438577644,1.05,4
D043,S009,O044,7,1175,2.004291591,721,0.432376139,0.324925408,0.144007894,1.05,148
D043,S010,O071,7,1175,2.004291591,830,0.025772238,0.059916076,0.006124037,1.05,1
D043,S011,O005,7,1175,2.004291591,472,0.458927508,0.08115278,0.018055532,1.05,8
D043,S012,O094,7,1175,2.004291591,888,0.302089761,0.091469055,0.358945917,1.05,193
D043,S013,O049,7,1175,2.004291591,33,0.068127718,0.327197905,0.351458552,1.05,6
D043,S014,O002,7,1175,2.004291591,71,0.386957289,0.33590604,0.423756547,1.05,16
D043,S015,O009,7,1175,2.004291591,39,0.272204984,0.243100415,0.446678,1.05,1
D043,S016,O096,7,1175,2.004291591,91,0.16170145,0.264353919,0.069555674,1.05,20
D043,S017,O067,7,1175,2.004291591,60,0.359928689,0.02076874,0.174232425,1.05,6
D043,S018,O037,7,1175,2.004291591,232,0.083660283,0.374766445,0.463420281,1.05,16
D043,S019,O039,7,1175,2.004291591,48,0.232718262,0.17994217,0.033136716,1.05,1
D043,S020,O029,7,1175,2.004291591,744,0.31398409,0.144642217,0.380464816,1.05,47
D043,S021,O055,7,1175,2.004291591,143,0.09821222,0.163666817,0.285033773,1.05,17
D043,S022,O075,7,1175,2.004291591,31,0.495260113,0.154710174,0.269857669,1.05,5
D043,S023,O052,7,1175,2.004291591,249,0.293109713,0.381495942,0.29384703,1.05,30
D043,S024,O020,7,1175,2.004291591,113,0.348269976,0.095285863,0.409466489,1.05,28
D043,S025,O023,7,1175,2.004291591,410,0.214451437,0.12789836,0.094002538,1.05,34
D043,S026,O069,7,1175,2.004291591,600,0.193256125,0.259153683,0.18565311,1.05,107
D043,S027,O054,7,1175,2.004291591,70,0.483939677,0.225369653,0.039302168,1.05,11
D043,S028,O063,7,1175,2.004291591,159,0.167777479,0.069957712,0.130372357,1.05,38
D043,S029,O058,7,1175,2.004291591,22,0.090722232,0.036785238,0.101049312,1.05,4
D043,S030,O042,7,1175,2.004291591,533,0.049123846,0.273615249,0.271891148,1.05,28
D043,S031,O083,7,1175,2.004291591,89,0.002629244,0.11891721,0.012340148,1.05,13
D043,S032,O086,7,1175,2.004291591,135,0.469888219,0.056365997,0.043821459,1.05,28
D044,S001,O004,5,668,0.860780966,544,0.015441285,0.39993713,0.047767101,1.05,12
D044,S002,O061,5,668,0.860780966,27,0.381805437,0.01616482,0.491613692,1.05,4
D044,S003,O084,5,668,0.860780966,797,0.372992677,0.000386491,0.00152113,1.05,169
D044,S004,O040,5,668,0.860780966,585,0.392959459,0.39457393,0.498815231,1.05,30
D044,S005,O074,5,668,0.860780966,36,0.042568944,0.004280635,0.087293441,1.05,3
D044,S006,O014,5,668,0.860780966,505,0.055050564,0.385744929,0.323573274,1.05,126
D044,S007,O095,5,668,0.860780966,29,0.365502327,0.314203797,0.177999519,1.05,3
D044,S008,O008,5,668,0.860780966,217,0.118365868,0.010264005,0.438577644,1.05,4
D044,S009,O044,5,668,0.860780966,721,0.432376139,0.324925408,0.144007894,1.05,148
D044,S010,O071,5,668,0.860780966,830,0.025772238,0.059916076,0.006124037,1.05,1
D044,S011,O005,5,668,0.860780966,472,0.458927508,0.08115278,0.018055532,1.05,8
D044,S012,O094,5,668,0.860780966,888,0.302089761,0.091469055,0.358945917,1.05,193
D044,S013,O049,5,668,0.860780966,33,0.068127718,0.327197905,0.351458552,1.05,6
D044,S014,O002,5,668,0.860780966,71,0.386957289,0.33590604,0.423756547,1.05,16
D044,S015,O009,5,668,0.860780966,39,0.272204984,0.243100415,0.446678,1.05,1
D044,S016,O096,5,668,0.860780966,91,0.16170145,0.264353919,0.069555674,1.05,20
D044,S017,O067,5,668,0.860780966,60,0.359928689,0.02076874,0.174232425,1.05,6
D044,S018,O037,5,668,0.860780966,232,0.083660283,0.374766445,0.463420281,1.05,16
D044,S019,O039,5,668,0.860780966,48,0.232718262,0.17994217,0.033136716,1.05,1
D044,S020,O029,5,668,0.860780966,744,0.31398409,0.144642217,0.380464816,1.05,47
D044,S021,O055,5,668,0.860780966,143,0.09821222,0.163666817,0.285033773,1.05,17
D044,S022,O075,5,668,0.860780966,31,0.495260113,0.154710174,0.269857669,1.05,5
D044,S023,O052,5,668,0.860780966,249,0.293109713,0.381495942,0.29384703,1.05,30
D044,S024,O020,5,668,0.860780966,113,0.348269976,0.095285863,0.409466489,1.05,28
D044,S025,O023,5,668,0.860780966,410,0.214451437,0.12789836,0.094002538,1.05,34
D044,S026,O069,5,668,0.860780966,600,0.193256125,0.259153683,0.18565311,1.05,107
D044,S027,O054,5,668,0.860780966,70,0.483939677,0.225369653,0.039302168,1.05,11
D044,S028,O063,5,668,0.860780966,159,0.167777479,0.069957712,0.130372357,1.05,38
D044,S029,O058,5,668,0.860780966,22,0.090722232,0.036785238,0.101049312,1.05,4
D044,S030,O042,5,668,0.860780966,533,0.049123846,0.273615249,0.271891148,1.05,28
D044,S031,O083,5,668,0.860780966,89,0.002629244,0.11891721,0.012340148,1.05,13
D044,S032,O086,5,668,0.860780966,135,0.469888219,0.056365997,0.043821459,1.05,28
D045,S001,O004,2,646,3.630358007,544,0.015441285,0.39993713,0.047767101,1.05,12
D045,S002,O061,2,646,3.630358007,27,0.381805437,0.01616482,0.491613692,1.05,4
D045,S003,O084,2,646,3.630358007,797,0.372992677,0.000386491,0.00152113,1.05,169
D045,S004,O040,2,646,3.630358007,585,0.392959459,0.39457393,0.498815231,1.05,30
D045,S005,O074,2,646,3.630358007,36,0.042568944,0.004280635,0.087293441,1.05,3
D045,S006,O014,2,646,3.630358007,505,0.055050564,0.385744929,0.323573274,1.05,126
D045,S007,O095,2,646,3.630358007,29,0.365502327,0.314203797,0.177999519,1.05,3
D045,S008,O008,2,646,3.630358007,217,0.118365868,0.010264005,0.438577644,1.05,4
D045,S009,O044,2,646,3.630358007,721,0.432376139,0.324925408,0.144007894,1.05,148
D045,S010,O071,2,646,3.630358007,830,0.025772238,0.059916076,0.006124037,1.05,1
D045,S011,O005,2,646,3.630358007,472,0.458927508,0.08115278,0.018055532,1.05,8
