design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers,transaction_arrival_rate
D037,O019,2,436,3.335577859,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D037,O020,2,436,3.335577859,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D037,O021,2,436,3.335577859,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D037,O022,2,436,3.335577859,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D037,O023,2,436,3.335577859,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D037,O024,2,436,3.335577859,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D037,O025,2,436,3.335577859,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D037,O026,2,436,3.335577859,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D037,O027,2,436,3.335577859,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D037,O028,2,436,3.335577859,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D037,O029,2,436,3.335577859,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D037,O030,2,436,3.335577859,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D037,O031,2,436,3.335577859,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D037,O032,2,436,3.335577859,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D037,O033,2,436,3.335577859,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D037,O034,2,436,3.335577859,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D037,O035,2,436,3.335577859,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D037,O036,2,436,3.335577859,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D037,O037,2,436,3.335577859,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D037,O038,2,436,3.335577859,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D037,O039,2,436,3.335577859,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D037,O040,2,436,3.335577859,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D037,O041,2,436,3.335577859,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D037,O042,2,436,3.335577859,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D037,O043,2,436,3.335577859,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D037,O044,2,436,3.335577859,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D037,O045,2,436,3.335577859,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D037,O046,2,436,3.335577859,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D037,O047,2,436,3.335577859,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D037,O048,2,436,3.335577859,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D037,O049,2,436,3.335577859,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D037,O050,2,436,3.335577859,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D037,O051,2,436,3.335577859,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D037,O052,2,436,3.335577859,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D037,O053,2,436,3.335577859,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D037,O054,2,436,3.335577859,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D037,O055,2,436,3.335577859,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D037,O056,2,436,3.335577859,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D037,O057,2,436,3.335577859,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D037,O058,2,436,3.335577859,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D037,O059,2,436,3.335577859,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D037,O060,2,436,3.335577859,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D037,O061,2,436,3.335577859,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D037,O062,2,436,3.335577859,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D037,O063,2,436,3.335577859,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D037,O064,2,436,3.335577859,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D037,O065,2,436,3.335577859,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D037,O066,2,436,3.335577859,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D037,O067,2,436,3.335577859,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D037,O068,2,436,3.335577859,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D037,O069,2,436,3.335577859,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D037,O070,2,436,3.335577859,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D037,O071,2,436,3.335577859,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D037,O072,2,436,3.335577859,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D037,O073,2,436,3.335577859,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D037,O074,2,436,3.335577859,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D037,O075,2,436,3.335577859,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D037,O076,2,436,3.335577859,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D037,O077,2,436,3.335577859,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D037,O078,2,436,3.335577859,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D037,O079,2,436,3.335577859,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D037,O080,2,436,3.335577859,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D037,O081,2,436,3.335577859,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D037,O082,2,436,3.335577859,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D037,O083,2,436,3.335577859,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D037,O084,2,436,3.335577859,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D037,O085,2,436,3.335577859,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D037,O086,2,436,3.335577859,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D037,O087,2,436,3.335577859,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D037,O088,2,436,3.335577859,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D037,O089,2,436,3.335577859,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D037,O090,2,436,3.335577859,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D037,O091,2,436,3.335577859,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D037,O092,2,436,3.335577859,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D037,O093,2,436,3.335577859,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D037,O094,2,436,3.335577859,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D037,O095,2,436,3.335577859,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D037,O096,2,436,3.335577859,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D038,O001,1,86,1.467773761,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D038,O002,1,86,1.467773761,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D038,O003,1,86,1.467773761,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D038,O004,1,86,1.467773761,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D038,O005,1,86,1.467773761,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D038,O006,1,86,1.467773761,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D038,O007,1,86,1.467773761,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D038,O008,1,86,1.467773761,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D038,O009,1,86,1.467773761,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D038,O010,1,86,1.467773761,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D038,O011,1,86,1.467773761,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D038,O012,1,86,1.467773761,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D038,O013,1,86,1.467773761,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D038,O014,1,86,1.467773761,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D038,O015,1,86,1.467773761,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D038,O016,1,86,1.467773761,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D038,O017,1,86,1.467773761,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D038,O018,1,86,1.467773761,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D038,O019,1,86,1.467773761,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D038,O020,1,86,1.467773761,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D038,O021,1,86,1.467773761,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D038,O022,1,86,1.467773761,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D038,O023,1,86,1.467773761,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D038,O024,1,86,1.467773761,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D038,O025,1,86,1.467773761,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D038,O026,1,86,1.467773761,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D038,O027,1,86,1.467773761,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D038,O028,1,86,1.467773761,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D038,O029,1,86,1.467773761,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D038,O030,1,86,1.467773761,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D038,O031,1,86,1.467773761,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D038,O032,1,86,1.467773761,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D038,O033,1,86,1.467773761,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D038,O034,1,86,1.467773761,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D038,O035,1,86,1.467773761,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D038,O036,1,86,1.467773761,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D038,O037,1,86,1.467773761,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D038,O038,1,86,1.467773761,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D038,O039,1,86,1.467773761,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D038,O040,1,86,1.467773761,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D038,O041,1,86,1.467773761,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D038,O042,1,86,1.467773761,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D038,O043,1,86,1.467773761,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D038,O044,1,86,1.467773761,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D038,O045,1,86,1.467773761,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D038,O046,1,86,1.467773761,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D038,O047,1,86,1.467773761,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D038,O048,1,86,1.467773761,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D038,O049,1,86,1.467773761,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D038,O050,1,86,1.467773761,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D038,O051,1,86,1.467773761,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D038,O052,1,86,1.467773761,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D038,O053,1,86,1.467773761,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D038,O054,1,86,1.467773761,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D038,O055,1,86,1.467773761,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D038,O056,1,86,1.467773761,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D038,O057,1,86,1.467773761,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D038,O058,1,86,1.467773761,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D038,O059,1,86,1.467773761,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D038,O060,1,86,1.467773761,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D038,O061,1,86,1.467773761,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D038,O062,1,86,1.467773761,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D038,O063,1,86,1.467773761,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D038,O064,1,86,1.467773761,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D038,O065,1,86,1.467773761,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D038,O066,1,86,1.467773761,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D038,O067,1,86,1.467773761,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D038,O068,1,86,1.467773761,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D038,O069,1,86,1.467773761,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D038,O070,1,86,1.467773761,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D038,O071,1,86,1.467773761,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D038,O072,1,86,1.467773761,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D038,O073,1,86,1.467773761,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D038,O074,1,86,1.467773761,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D038,O075,1,86,1.467773761,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D038,O076,1,86,1.467773761,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D038,O077,1,86,1.467773761,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D038,O078,1,86,1.467773761,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D038,O079,1,86,1.467773761,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D038,O080,1,86,1.467773761,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D038,O081,1,86,1.467773761,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D038,O082,1,86,1.467773761,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D038,O083,1,86,1.467773761,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D038,O084,1,86,1.467773761,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D038,O085,1,86,1.467773761,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D038,O086,1,86,1.467773761,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D038,O087,1,86,1.467773761,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D038,O088,1,86,1.467773761,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D038,O089,1,86,1.467773761,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D038,O090,1,86,1.467773761,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D038,O091,1,86,1.467773761,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D038,O092,1,86,1.467773761,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D038,O093,1,86,1.467773761,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D038,O094,1,86,1.467773761,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D038,O095,1,86,1.467773761,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D038,O096,1,86,1.467773761,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D039,O001,7,767,6.727002821,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D039,O002,7,767,6.727002821,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D039,O003,7,767,6.727002821,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D039,O004,7,767,6.727002821,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D039,O005,7,767,6.727002821,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D039,O006,7,767,6.727002821,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D039,O007,7,767,6.727002821,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D039,O008,7,767,6.727002821,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D039,O009,7,767,6.727002821,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D039,O010,7,767,6.727002821,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D039,O011,7,767,6.727002821,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D039,O012,7,767,6.727002821,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D039,O013,7,767,6.727002821,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D039,O014,7,767,6.727002821,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D039,O015,7,767,6.727002821,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D039,O016,7,767,6.727002821,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D039,O017,7,767,6.727002821,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D039,O018,7,767,6.727002821,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D039,O019,7,767,6.727002821,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D039,O020,7,767,6.727002821,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D039,O021,7,767,6.727002821,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D039,O022,7,767,6.727002821,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D039,O023,7,767,6.727002821,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D039,O024,7,767,6.727002821,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D039,O025,7,767,6.727002821,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D039,O026,7,767,6.727002821,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
